Timestamp,Generation,NumSpecies,AvgFitness,StdFitness,BestFitness,BestApples,BestGenomeSize,BestSpeciesID,GenerationTime
2025-06-17T14:19:54,0,1,-1.13125,0.10662,-0.52500,0.00000,"(3, 0)",1,0.103
2025-06-17T14:19:54,1,1,-0.96875,0.27747,-0.37500,0.00000,"(3, 1)",1,0.106
2025-06-17T14:19:54,2,1,-0.95662,1.56537,-0.62500,0.00000,"(3, 2)",1,0.107
2025-06-17T14:19:54,3,1,-1.13025,2.88231,1.47500,0.50000,"(3, 3)",1,0.101
2025-06-17T14:19:54,4,2,-1.21813,3.29695,2.32500,0.50000,"(3, 3)",1,0.110
2025-06-17T14:19:55,5,3,-0.92425,1.86809,2.10000,0.50000,"(3, 4)",1,0.102
2025-06-17T14:19:55,6,3,-1.21307,3.25918,5.07500,1.00000,"(3, 5)",1,0.118
2025-06-17T14:19:55,7,3,-0.83128,3.52561,7.67500,1.50000,"(3, 5)",1,0.109
2025-06-17T14:19:55,8,3,0.08329,2.94430,5.20000,1.00000,"(3, 5)",1,0.116
2025-06-17T14:19:55,9,3,3.18750,2.66787,5.20000,1.00000,"(3, 8)",1,0.145
2025-06-17T14:19:55,10,3,-1.10955,2.85023,5.20000,1.00000,"(3, 8)",2,0.114
2025-06-17T14:19:55,11,3,-0.82010,1.33899,15.50000,3.00000,"(3, 8)",1,0.158
2025-06-17T14:19:56,12,3,-0.06394,4.65431,5.27500,1.00000,"(4, 6)",2,0.129
2025-06-17T14:19:56,13,3,-0.78000,2.75913,2.47500,0.50000,"(4, 8)",3,0.119
2025-06-17T14:19:56,14,4,-0.66600,2.65347,5.20000,1.00000,"(4, 13)",2,0.124
2025-06-17T14:19:56,15,4,-0.25163,2.70666,7.80000,1.50000,"(5, 14)",1,0.197
2025-06-17T14:19:57,16,4,1.58681,2.64288,5.27500,1.00000,"(4, 14)",2,0.198
2025-06-17T14:19:57,17,4,-1.38229,3.23316,4.95000,1.00000,"(6, 12)",4,0.185
2025-06-17T14:19:57,18,4,0.08568,5.50294,5.20000,1.00000,"(4, 11)",3,0.180
2025-06-17T14:19:57,19,4,-1.56332,2.95876,-0.37500,0.00000,"(3, 12)",1,0.144
2025-06-17T14:19:57,20,4,-0.90788,3.66056,5.20000,1.00000,"(4, 10)",1,0.126
2025-06-17T14:19:57,21,6,0.58769,4.76571,5.27500,1.00000,"(5, 18)",1,0.130
2025-06-17T14:19:58,22,6,-1.49488,3.11139,1.47500,0.50000,"(7, 15)",5,0.113
2025-06-17T14:19:58,23,6,-1.52637,3.87739,2.60000,0.50000,"(5, 14)",3,0.125
2025-06-17T14:19:58,24,6,-1.35152,3.34334,2.60000,0.50000,"(7, 15)",5,0.130
2025-06-17T14:19:58,25,5,-0.96163,4.31561,7.70000,1.50000,"(7, 17)",5,0.141
2025-06-17T14:19:58,26,4,-1.86475,4.27561,5.40000,1.00000,"(7, 19)",4,0.184
2025-06-17T14:19:59,27,4,-0.33600,3.31167,20.40000,4.00000,"(8, 21)",4,0.215
2025-06-17T14:19:59,28,4,-2.21362,5.33566,5.30000,1.00000,"(3, 18)",1,0.252
2025-06-17T14:19:59,29,4,-0.88022,5.71313,7.80000,1.50000,"(4, 12)",6,0.216
2025-06-17T14:19:59,30,3,-0.33907,4.70228,5.30000,1.00000,"(4, 12)",6,0.180
2025-06-17T14:20:00,31,3,-0.51237,9.78685,134.27500,26.00000,"(4, 13)",6,0.987
2025-06-17T14:20:01,32,3,0.03993,6.98232,55.97500,11.00000,"(4, 13)",6,0.404
2025-06-17T14:20:02,33,3,-1.56621,14.19374,114.02500,22.00000,"(3, 10)",6,0.792
2025-06-17T14:20:02,34,2,2.46688,13.57293,80.57500,15.50000,"(3, 10)",6,0.624
2025-06-17T14:20:03,35,2,3.82038,15.46054,112.00000,21.50000,"(3, 10)",6,0.908
2025-06-17T14:20:04,36,2,4.80213,23.19657,106.60000,20.50000,"(4, 13)",6,0.675
2025-06-17T14:20:05,37,2,4.24350,25.72686,137.30000,26.50000,"(4, 15)",6,1.388
2025-06-17T14:20:06,38,2,4.45313,25.07839,118.90000,23.00000,"(4, 13)",6,0.971
2025-06-17T14:20:07,39,2,3.25413,21.92402,113.85000,22.00000,"(3, 9)",6,0.922
2025-06-17T14:20:09,40,2,7.94000,29.37109,119.80000,23.00000,"(4, 17)",6,1.128
2025-06-17T14:20:10,41,2,8.06775,28.30257,133.35000,26.00000,"(4, 17)",6,1.301
2025-06-17T14:20:11,42,2,6.73075,32.81618,145.70000,28.00000,"(8, 26)",5,1.452
2025-06-17T14:20:13,43,2,7.27800,32.54388,142.87500,27.50000,"(8, 26)",5,1.555
2025-06-17T14:20:15,44,2,6.53463,26.35340,135.67500,26.00000,"(4, 17)",6,1.685
2025-06-17T14:20:17,45,2,11.65837,27.36026,114.35000,22.00000,"(4, 18)",6,1.657
2025-06-17T14:20:18,46,2,7.94975,38.31202,129.55000,25.00000,"(4, 19)",6,1.637
2025-06-17T14:20:20,47,2,8.89050,36.87858,136.97500,26.50000,"(4, 19)",6,1.587
2025-06-17T14:20:22,48,2,19.31225,38.85763,121.70000,23.50000,"(4, 19)",6,1.691
2025-06-17T14:20:23,49,2,16.28413,36.85454,124.80000,24.00000,"(8, 27)",5,1.723
2025-06-17T14:20:26,50,2,21.29025,48.71896,156.20000,30.00000,"(4, 19)",6,2.206
2025-06-17T14:20:27,51,2,16.52625,39.45871,134.07500,26.00000,"(3, 14)",6,1.608
2025-06-17T14:20:29,52,2,17.66688,48.19944,140.40000,27.00000,"(8, 28)",5,2.048
2025-06-17T14:20:31,53,2,15.33275,43.02643,134.27500,26.00000,"(5, 21)",6,2.045
2025-06-17T14:20:33,54,2,16.67162,35.67718,137.95000,26.50000,"(3, 16)",6,1.897
2025-06-17T14:20:35,55,2,18.67338,39.33090,127.40000,24.50000,"(3, 15)",6,1.914
2025-06-17T14:20:37,56,2,15.81112,44.81055,134.30000,26.00000,"(9, 32)",5,1.728
2025-06-17T14:20:39,57,2,7.43262,35.09838,121.27500,23.50000,"(4, 20)",6,1.503
2025-06-17T14:20:40,58,2,7.96075,29.82971,130.00000,25.00000,"(8, 33)",5,1.204
2025-06-17T14:20:42,59,2,10.81713,39.22718,140.37500,27.00000,"(5, 24)",6,1.806
2025-06-17T14:20:44,60,2,15.41737,43.33687,144.27500,28.00000,"(3, 18)",6,1.803
2025-06-17T14:20:46,61,2,18.30775,36.39441,146.07500,28.00000,"(5, 24)",6,2.078
2025-06-17T14:20:48,62,2,19.48825,47.65518,139.27500,27.50000,"(4, 20)",6,2.257
2025-06-17T14:20:50,63,2,12.08487,33.47023,124.80000,24.00000,"(3, 19)",6,1.526
2025-06-17T14:20:52,64,2,15.45512,35.11396,138.20000,26.50000,"(5, 22)",6,1.887
2025-06-17T14:20:54,65,2,16.22325,36.13250,117.07500,22.50000,"(10, 37)",5,1.886
2025-06-17T14:20:56,66,2,17.87137,33.28052,123.75000,24.00000,"(4, 22)",6,1.917
2025-06-17T14:20:57,67,2,19.76088,49.08948,145.40000,28.00000,"(4, 25)",6,1.851
2025-06-17T14:21:00,68,2,15.49238,45.18805,132.55000,25.50000,"(10, 38)",5,2.128
2025-06-17T14:21:02,69,2,14.29238,40.08713,117.07500,22.50000,"(4, 25)",6,2.053
2025-06-17T14:21:04,70,2,19.88450,41.76860,123.80000,24.00000,"(4, 27)",6,2.659
2025-06-17T14:21:06,71,2,16.39462,39.68769,106.67500,20.50000,"(10, 38)",5,1.731
2025-06-17T14:21:08,72,2,4.14338,23.94107,77.75000,15.00000,"(4, 25)",6,1.298
2025-06-17T14:21:10,73,2,14.62300,41.19878,140.30000,27.00000,"(4, 26)",6,2.160
2025-06-17T14:21:12,74,2,20.46875,46.99102,140.35000,27.00000,"(4, 26)",6,2.059
2025-06-17T14:21:14,75,2,12.76975,42.77806,119.57500,23.00000,"(4, 24)",6,2.127
2025-06-17T14:21:16,76,2,21.22625,46.97521,132.35000,25.50000,"(10, 37)",5,1.688
2025-06-17T14:21:19,77,2,22.90875,50.46515,151.47500,30.00000,"(4, 29)",6,2.673
2025-06-17T14:21:20,78,2,14.21212,29.49368,73.80000,17.50000,"(4, 30)",6,1.577
2025-06-17T14:21:22,79,2,14.35387,38.10081,113.62500,22.00000,"(4, 26)",6,1.475
2025-06-17T14:21:24,80,2,15.13387,38.87498,131.85000,25.50000,"(4, 29)",6,1.791
2025-06-17T14:21:25,81,2,16.02263,39.96495,101.40000,19.50000,"(10, 37)",5,1.648
2025-06-17T14:21:27,82,2,14.17425,35.43500,140.60000,27.00000,"(4, 33)",6,1.856
2025-06-17T14:21:30,83,2,24.37975,50.19691,140.70000,28.00000,"(6, 33)",6,2.609
2025-06-17T14:21:32,84,2,28.26287,52.85873,139.97500,27.00000,"(9, 37)",5,2.306
2025-06-17T14:21:35,85,2,29.52863,51.76035,135.15000,26.00000,"(10, 37)",5,2.115
2025-06-17T14:21:37,86,2,17.48150,46.10205,145.10000,28.00000,"(4, 33)",6,1.819
