Timestamp,Generation,NumSpecies,AvgFitness,StdFitness,BestFitness,BestApples,BestGenomeSize,BestSpeciesID,GenerationTime
2025-06-17T14:22:58,48,2,20.54925,29.95374,95.34000,17.50000,"(5, 9)",3,1.300
2025-06-17T14:22:59,49,2,15.83290,24.30155,80.59000,15.00000,"(7, 25)",1,1.120
2025-06-17T14:23:00,50,2,15.29658,27.15598,128.05000,24.00000,"(6, 19)",1,1.185
2025-06-17T14:23:02,51,2,15.49468,26.45326,103.23000,19.00000,"(6, 19)",1,1.394
2025-06-17T14:23:03,52,2,17.35775,29.17534,113.29000,21.00000,"(6, 21)",1,1.413
2025-06-17T14:23:04,53,2,17.18095,26.41343,90.61000,17.00000,"(6, 21)",1,1.109
2025-06-17T14:23:06,54,2,14.14558,24.15195,87.31000,16.00000,"(8, 25)",1,1.291
2025-06-17T14:23:07,55,2,17.19143,28.59256,98.79500,18.00000,"(5, 11)",3,1.385
2025-06-17T14:23:09,56,2,14.72585,22.99386,99.91000,18.50000,"(9, 28)",1,1.372
2025-06-17T14:23:10,57,2,23.55223,33.50013,112.69000,21.00000,"(5, 22)",1,1.757
2025-06-17T14:23:12,58,2,12.97380,21.82709,93.68000,17.00000,"(5, 11)",3,1.364
2025-06-17T14:23:13,59,2,22.64740,36.34405,130.86000,24.50000,"(5, 23)",1,1.531
2025-06-17T14:23:15,60,2,13.81778,27.21758,104.76000,19.00000,"(7, 20)",1,1.181
2025-06-17T14:23:16,61,2,13.45305,23.28581,89.98500,16.50000,"(5, 12)",3,1.233
2025-06-17T14:23:18,62,2,20.27050,32.30607,98.89000,18.00000,"(6, 14)",3,1.515
2025-06-17T14:23:19,63,2,14.35500,22.86812,126.79000,23.50000,"(5, 23)",1,1.409
2025-06-17T14:23:20,64,2,18.55680,28.40160,95.84000,18.00000,"(7, 20)",1,1.117
2025-06-17T14:23:21,65,3,18.04995,26.34464,83.90500,15.50000,"(7, 21)",1,0.944
2025-06-17T14:23:23,66,2,36.44558,38.54808,108.36000,19.50000,"(7, 23)",1,2.101
2025-06-17T14:23:25,67,2,30.03603,36.50689,119.08000,22.00000,"(5, 26)",5,1.743
2025-06-17T14:23:27,68,2,27.92183,35.11317,125.15000,23.00000,"(7, 23)",1,1.576
2025-06-17T14:23:29,69,2,32.50805,38.82701,132.68000,24.50000,"(7, 22)",1,1.863
2025-06-17T14:23:30,70,2,22.60585,26.23453,144.08500,27.00000,"(5, 27)",5,1.151
2025-06-17T14:23:31,71,3,20.98918,30.11519,121.56500,22.50000,"(5, 25)",5,1.501
2025-06-17T14:23:33,72,3,15.11190,21.68959,103.06000,19.00000,"(5, 26)",5,1.259
2025-06-17T14:23:34,73,3,28.98833,32.93095,108.25000,20.00000,"(5, 26)",6,1.659
2025-06-17T14:23:36,74,3,23.28850,30.40019,145.88500,27.00000,"(5, 26)",5,1.738
2025-06-17T14:23:38,75,3,27.99715,36.80207,124.65000,23.00000,"(5, 25)",5,1.957
2025-06-17T14:23:40,76,3,20.51373,33.16100,155.09500,29.00000,"(5, 26)",5,1.539
2025-06-17T14:23:42,77,3,28.92103,40.92479,146.10000,27.00000,"(5, 27)",6,1.885
2025-06-17T14:23:44,78,3,28.20220,41.85131,139.92000,26.00000,"(6, 27)",6,1.710
2025-06-17T14:23:45,79,3,24.20708,34.99831,133.07000,24.50000,"(5, 26)",1,1.435
2025-06-17T14:23:47,80,3,23.37642,35.69328,130.36000,24.00000,"(5, 28)",1,1.605
2025-06-17T14:23:48,81,3,28.83716,35.65242,132.36000,24.50000,"(7, 32)",6,1.613
2025-06-17T14:23:50,82,2,30.39545,41.43528,149.22000,28.00000,"(7, 32)",6,1.578
2025-06-17T14:23:52,83,2,28.58685,40.31473,144.90000,27.00000,"(7, 31)",5,1.518
2025-06-17T14:23:54,84,2,31.95108,46.77309,142.15000,26.50000,"(6, 27)",6,1.780
2025-06-17T14:23:56,85,2,37.04368,47.26731,150.64000,28.00000,"(6, 29)",5,2.068
2025-06-17T14:23:57,86,2,18.67420,35.17392,160.96000,30.00000,"(6, 29)",5,1.346
2025-06-17T14:23:58,87,2,17.53850,33.94245,160.17000,30.00000,"(6, 29)",5,1.404
2025-06-17T14:24:00,88,2,21.62155,39.90065,150.20000,28.00000,"(6, 32)",5,1.535
2025-06-17T14:24:02,89,2,22.42923,35.36641,147.53000,27.00000,"(6, 35)",5,1.884
2025-06-17T14:24:04,90,2,25.50003,40.22213,145.34000,27.00000,"(5, 28)",5,1.828
2025-06-17T14:24:06,91,3,36.01508,50.67146,166.88000,31.00000,"(7, 32)",5,2.054
2025-06-17T14:24:08,92,3,38.43673,52.93895,172.02000,32.00000,"(7, 32)",5,2.287
2025-06-17T14:24:11,93,2,39.20425,53.73031,165.73500,31.00000,"(7, 32)",7,2.042
2025-06-17T14:24:12,94,2,32.22520,51.11301,161.20500,30.00000,"(6, 32)",6,1.840
2025-06-17T14:24:15,95,2,25.75515,43.09308,162.68000,30.00000,"(7, 39)",6,2.086
2025-06-17T14:24:17,96,2,34.48280,50.56910,161.73000,30.00000,"(6, 32)",6,1.869
2025-06-17T14:24:19,97,2,45.82655,59.77892,179.43000,33.50000,"(10, 39)",7,2.539
2025-06-17T14:24:21,98,2,31.10885,48.39386,160.84000,30.00000,"(9, 38)",7,1.880
2025-06-17T14:24:24,99,2,55.36593,59.54795,163.61000,30.50000,"(7, 39)",6,2.461
