Timestamp,Generation,NumSpecies,AvgFitness,StdFitness,BestFitness,BestApples,BestGenomeSize,BestSpeciesID,GenerationTime
2025-06-19T06:14:53,0,1,-1.18125,0.10662,-0.57500,0.00000,"(3, 0)",1,37.630
2025-06-19T06:15:21,1,1,-0.91485,0.26581,-0.34500,0.00000,"(3, 1)",1,27.977
2025-06-19T06:15:52,2,1,-0.78407,0.19144,0.27500,0.50000,"(3, 2)",1,31.370
2025-06-19T06:16:19,3,1,-0.83613,0.26769,-0.47000,0.00000,"(3, 2)",1,26.637
2025-06-19T06:16:48,4,2,-0.90202,0.85630,-0.10000,0.50000,"(3, 4)",1,29.618
2025-06-19T06:17:17,5,3,-0.86745,0.83072,-0.33000,0.00000,"(4, 5)",2,28.289
2025-06-19T06:17:54,6,3,-0.74915,0.29100,1.84500,0.50000,"(3, 5)",1,37.273
2025-06-19T06:18:38,7,3,-1.35642,3.44131,1.93500,0.50000,"(4, 6)",3,44.501
2025-06-19T06:19:06,8,3,-0.76222,0.18598,-0.21500,0.00000,"(4, 7)",2,27.283
2025-06-19T06:19:33,9,3,2.32945,2.81623,5.03000,1.00000,"(4, 9)",2,27.230
2025-06-19T06:20:07,10,3,-0.71741,0.10107,-0.03000,0.00000,"(3, 8)",1,33.648
2025-06-19T06:20:40,11,3,-0.75408,0.41410,2.06500,0.50000,"(3, 8)",1,33.282
2025-06-19T06:21:17,12,3,0.09812,1.91485,5.15000,1.00000,"(3, 9)",2,37.541
2025-06-19T06:22:06,13,4,-0.39757,1.49039,2.58500,0.50000,"(4, 9)",3,48.182
2025-06-19T06:22:50,14,4,-0.96682,1.61879,5.00000,1.00000,"(4, 9)",1,44.414
2025-06-19T06:23:24,15,4,-0.83890,0.29938,1.09500,0.50000,"(3, 12)",4,33.837
2025-06-19T06:24:00,16,4,-0.66043,0.93788,4.71000,1.00000,"(3, 12)",4,35.939
2025-06-19T06:24:35,17,4,-0.56190,0.78617,2.00500,0.50000,"(3, 12)",4,35.328
2025-06-19T06:25:13,18,4,0.51900,2.42781,5.11000,1.00000,"(3, 9)",2,37.894
2025-06-19T06:25:46,19,4,-1.11692,1.63263,-0.34500,0.00000,"(4, 9)",3,33.142
2025-06-19T06:26:18,20,4,-1.03097,1.45151,-0.72000,0.00000,"(3, 13)",4,31.661
2025-06-19T06:26:46,21,4,-0.59508,0.87160,5.04000,1.00000,"(4, 9)",3,27.784
2025-06-19T06:27:28,22,4,-1.04162,2.04476,2.43000,0.50000,"(4, 13)",2,42.205
2025-06-19T06:27:59,23,4,-1.05717,0.90040,-0.34500,0.00000,"(4, 13)",1,31.474
2025-06-19T06:28:32,24,4,-0.65410,0.86711,4.83000,1.00000,"(3, 13)",2,32.674
2025-06-19T06:28:59,25,3,-0.78647,0.18296,-0.45000,0.00000,"(3, 16)",4,26.568
2025-06-19T06:29:29,26,2,-0.84110,0.49748,2.17000,0.50000,"(5, 17)",3,30.017
2025-06-19T06:29:58,27,2,-0.50170,1.16178,4.92500,1.00000,"(3, 11)",3,28.825
2025-06-19T06:30:34,28,2,-0.96307,1.42626,1.41000,0.50000,"(6, 20)",4,36.801
2025-06-19T06:31:12,29,2,-0.78580,1.12973,4.92500,1.00000,"(6, 21)",4,37.669
2025-06-19T06:31:47,30,2,-0.70457,0.64911,4.45500,1.00000,"(5, 21)",4,34.481
2025-06-19T06:32:25,31,2,-1.09775,1.87097,-0.10000,0.50000,"(5, 22)",3,38.056
2025-06-19T06:33:04,32,2,-1.18402,2.33648,-0.20000,0.00000,"(5, 20)",3,39.373
2025-06-19T06:33:36,33,2,-0.78297,0.29123,1.73500,0.50000,"(3, 18)",4,31.916
2025-06-19T06:34:07,34,2,-0.48948,0.77822,2.43000,0.50000,"(5, 20)",3,31.035
2025-06-19T06:34:50,35,2,-0.00287,1.96615,2.30000,0.50000,"(3, 21)",4,42.494
2025-06-19T06:35:51,36,2,-1.85822,2.93040,1.74000,0.50000,"(3, 14)",3,61.548
2025-06-19T06:36:34,37,3,-1.02915,0.44655,1.58000,0.50000,"(7, 28)",5,42.887
2025-06-19T06:37:17,38,2,-1.18125,2.26706,4.44000,1.00000,"(6, 22)",5,43.142
2025-06-19T06:37:51,39,2,-0.84625,0.33808,1.15000,0.50000,"(3, 17)",3,33.455
2025-06-19T06:38:26,40,2,-1.04540,0.47210,-0.34500,0.00000,"(3, 14)",3,35.594
2025-06-19T06:39:02,41,2,-0.37733,0.99219,2.43500,0.50000,"(3, 20)",3,36.023
2025-06-19T06:39:50,42,2,-1.33500,3.05461,4.80000,1.00000,"(3, 20)",5,47.680
2025-06-19T06:40:49,43,2,-1.49882,2.53040,2.00500,0.50000,"(4, 20)",5,58.910
2025-06-19T06:41:31,44,2,-0.97132,0.40949,-0.33000,0.00000,"(6, 28)",3,42.214
2025-06-19T06:42:01,45,2,0.99632,1.63190,5.08000,1.00000,"(3, 19)",3,30.037
2025-06-19T06:42:33,46,2,-0.88110,0.84336,-0.34500,0.00000,"(3, 18)",5,31.559
