Timestamp,Generation,NumSpecies,AvgFitness,StdFitness,BestFitness,BestApples,BestGenomeSize,BestSpeciesID,GenerationTime
2025-06-19T02:14:14,0,1,0.15000,0.00000,0.15000,0.00000,"(3, 0)",1,38.586
2025-06-19T02:14:46,1,1,0.04000,0.01000,0.05000,0.00000,"(3, 0)",1,31.573
2025-06-19T02:15:21,2,1,0.04260,0.01715,0.24000,0.00000,"(4, 3)",1,35.497
2025-06-19T02:15:55,3,1,0.04605,0.01579,0.16500,0.00000,"(4, 3)",1,33.959
2025-06-19T02:16:34,4,1,0.09960,0.33807,2.83000,0.50000,"(4, 3)",1,39.271
2025-06-19T02:17:20,5,1,0.44557,1.26621,5.33000,1.00000,"(4, 6)",1,46.123
2025-06-19T02:17:52,6,1,0.10160,0.27742,2.80000,0.50000,"(3, 5)",1,31.496
2025-06-19T02:18:43,7,2,0.06448,0.08412,0.60000,0.00000,"(4, 7)",2,51.360
2025-06-19T02:19:35,8,2,0.53535,1.49472,5.40000,1.00000,"(4, 7)",2,52.016
2025-06-19T02:20:11,9,2,2.33532,2.46708,5.32000,1.00000,"(4, 8)",2,36.115
2025-06-19T02:20:50,10,2,0.09000,0.37626,5.30000,1.00000,"(4, 9)",1,39.019
2025-06-19T02:21:45,11,2,0.07700,0.07826,0.59000,0.00000,"(4, 9)",1,54.990
2025-06-19T02:22:32,12,2,2.07170,2.46844,5.25000,1.00000,"(4, 9)",1,46.987
2025-06-19T02:23:13,13,2,0.33830,0.79815,2.80500,0.50000,"(6, 12)",1,40.692
2025-06-19T02:24:05,14,2,0.05912,0.11710,1.53500,0.00000,"(7, 15)",2,52.304
2025-06-19T02:25:13,15,3,0.09405,0.14284,0.72000,0.00000,"(5, 14)",1,67.837
2025-06-19T02:26:00,16,3,0.94820,1.83664,5.46000,1.00000,"(4, 5)",2,46.454
2025-06-19T02:27:17,17,3,0.33437,0.59169,3.25500,0.50000,"(5, 13)",2,77.560
2025-06-19T02:28:06,18,3,3.94127,2.23064,5.53000,1.00000,"(6, 15)",2,48.742
2025-06-19T02:29:00,19,3,0.06920,0.07874,0.71000,0.00000,"(6, 15)",2,53.549
2025-06-19T02:29:56,20,3,0.08367,0.11028,1.30000,0.00000,"(6, 17)",3,55.852
2025-06-19T02:30:54,21,3,1.53901,2.15941,5.97000,1.00000,"(6, 14)",3,58.854
2025-06-19T02:31:57,22,3,0.09053,0.07401,0.55000,0.00000,"(5, 12)",3,62.835
2025-06-19T02:33:34,23,3,0.14467,0.16012,1.30500,0.00000,"(5, 14)",1,96.315
2025-06-19T02:34:54,24,3,0.13822,0.28471,2.69000,0.50000,"(7, 20)",3,80.865
2025-06-19T02:35:51,25,3,0.17313,0.52947,5.32000,1.00000,"(6, 18)",3,56.875
2025-06-19T02:36:51,26,3,0.09538,0.20405,2.70000,0.50000,"(7, 22)",3,59.790
2025-06-19T02:38:06,27,3,1.06690,1.22763,3.37000,0.50000,"(6, 16)",3,75.262
2025-06-19T02:39:27,28,3,0.11328,0.14060,0.92500,0.00000,"(6, 17)",3,80.463
2025-06-19T02:40:38,29,3,0.36850,0.86190,5.54000,1.00000,"(6, 17)",3,70.864
2025-06-19T02:42:00,30,3,2.14302,1.92833,5.30000,1.00000,"(5, 16)",1,82.225
2025-06-19T02:45:36,31,3,0.35383,0.38121,2.71500,0.50000,"(9, 20)",3,216.146
2025-06-19T02:47:18,32,2,0.47510,1.27799,5.73000,1.00000,"(6, 21)",3,101.745
2025-06-19T02:49:29,33,2,0.25688,0.26765,1.35000,0.00000,"(6, 18)",3,131.370
2025-06-19T02:52:39,34,2,2.72517,0.71260,3.23000,0.50000,"(6, 19)",3,189.862
2025-06-19T02:54:15,35,2,2.94290,1.82093,8.25000,1.50000,"(6, 19)",3,95.441
2025-06-19T02:56:36,36,2,0.40932,1.24468,8.47500,1.50000,"(5, 17)",2,141.604
2025-06-19T02:58:00,37,2,0.11668,0.14935,0.53500,0.00000,"(6, 20)",3,83.443
2025-06-19T03:00:16,38,2,0.83270,1.48340,6.05000,1.00000,"(6, 21)",3,135.697
2025-06-19T03:01:37,39,2,0.20415,0.15802,0.54500,0.00000,"(5, 17)",2,81.364
2025-06-19T03:03:31,40,2,0.16555,0.17996,0.53500,0.00000,"(5, 19)",2,114.195
2025-06-19T03:05:14,41,2,2.50140,0.81005,5.75500,1.00000,"(6, 24)",3,102.558
2025-06-19T03:07:00,42,2,0.25317,0.41811,2.01000,0.00000,"(6, 28)",3,105.741
2025-06-19T03:09:37,43,2,0.25208,0.37293,2.78000,0.50000,"(7, 28)",2,157.605
