Timestamp,Generation,NumSpecies,AvgFitness,StdFitness,BestFitness,BestApples,BestGenomeSize,BestSpeciesID,GenerationTime
2025-06-19T00:14:42,0,1,-1.08125,0.10662,-0.47500,0.00000,"(3, 0)",1,39.270
2025-06-19T00:15:12,1,1,-0.93165,0.26812,-0.34500,0.00000,"(3, 1)",1,30.090
2025-06-19T00:15:46,2,1,-0.77977,0.24724,1.55500,0.50000,"(3, 2)",1,33.281
2025-06-19T00:16:20,3,1,-0.90880,0.78053,-0.18500,0.00000,"(3, 2)",1,34.440
2025-06-19T00:16:52,4,3,-0.76808,0.30600,1.84000,0.50000,"(3, 4)",1,31.724
2025-06-19T00:17:22,5,3,-0.80087,0.83870,0.87500,0.50000,"(4, 5)",1,29.808
2025-06-19T00:17:54,6,3,-0.67478,0.79702,5.02000,1.00000,"(5, 7)",1,32.700
2025-06-19T00:18:43,7,3,-1.47967,2.84388,2.50500,0.50000,"(6, 9)",1,48.594
2025-06-19T00:19:19,8,3,-0.87982,1.56220,5.06000,1.00000,"(4, 6)",1,36.517
2025-06-19T00:20:03,9,3,0.28520,3.18513,5.06000,1.00000,"(3, 7)",2,43.253
2025-06-19T00:20:30,10,3,-0.63203,0.66112,5.00000,1.00000,"(4, 8)",3,27.067
2025-06-19T00:21:01,11,3,-0.38221,1.38180,7.51000,1.50000,"(3, 7)",2,31.019
2025-06-19T00:21:34,12,3,-0.45108,1.04957,5.30000,1.00000,"(3, 8)",2,33.054
2025-06-19T00:22:09,13,4,0.67587,1.57364,5.36500,1.00000,"(4, 11)",3,35.400
2025-06-19T00:22:42,14,4,-0.86943,0.33080,1.44500,0.50000,"(3, 10)",2,32.404
2025-06-19T00:23:13,15,4,-0.80250,0.25216,-0.32000,0.00000,"(4, 12)",4,31.168
2025-06-19T00:23:51,16,4,-0.47457,0.78084,2.41500,0.50000,"(3, 11)",2,38.458
2025-06-19T00:24:39,17,4,-1.48691,2.63523,1.64000,0.50000,"(5, 16)",1,48.084
2025-06-19T00:25:14,18,4,-0.40734,1.74573,5.29000,1.00000,"(3, 10)",4,34.266
2025-06-19T00:25:44,19,4,-0.82725,0.35820,2.59500,0.50000,"(3, 11)",4,30.655
2025-06-19T00:26:18,20,4,-0.91128,0.94894,2.14000,0.50000,"(4, 15)",3,33.988
2025-06-19T00:26:51,21,4,-0.51285,0.86813,5.11500,1.00000,"(4, 16)",3,33.138
2025-06-19T00:27:38,22,4,-1.26590,1.79496,-0.18500,0.00000,"(4, 15)",4,46.404
2025-06-19T00:28:11,23,5,-0.90195,0.93582,1.33000,0.50000,"(5, 20)",3,32.650
2025-06-19T00:28:47,24,5,-0.99764,0.93844,0.46000,0.50000,"(4, 19)",3,36.201
2025-06-19T00:29:17,25,5,-0.84189,1.16662,1.89500,0.50000,"(4, 19)",4,29.729
2025-06-19T00:29:43,26,4,-0.79263,0.18136,-0.34000,0.00000,"(3, 15)",1,26.164
2025-06-19T00:30:16,27,4,-0.65987,0.94263,2.05500,0.50000,"(5, 18)",1,33.661
2025-06-19T00:30:47,28,4,-0.84980,0.29244,-0.34500,0.00000,"(4, 15)",1,30.534
2025-06-19T00:31:17,29,3,-1.03550,1.49830,-0.72000,0.00000,"(3, 18)",4,30.523
2025-06-19T00:31:48,30,2,-0.73357,0.28612,2.08500,0.50000,"(5, 22)",4,30.045
2025-06-19T00:32:14,31,2,-0.80477,0.82035,-0.34500,0.00000,"(3, 17)",4,26.183
2025-06-19T00:32:38,32,2,-0.75093,0.12017,-0.72000,0.00000,"(3, 17)",4,24.215
2025-06-19T00:33:14,33,2,-0.69058,0.30997,1.66000,0.50000,"(5, 23)",4,35.830
