Timestamp,Generation,NumSpecies,AvgFitness,StdFitness,BestFitness,BestApples,BestGenomeSize,BestSpeciesID,GenerationTime
2025-06-19T01:51:35,60,3,0.49600,2.69014,7.55000,1.50000,"(6, 34)",5,56.709
2025-06-19T01:52:09,61,3,-0.96520,1.27069,1.10000,0.50000,"(6, 32)",5,34.313
2025-06-19T01:52:59,62,3,-1.00338,1.24236,2.82500,1.00000,"(7, 33)",6,49.615
2025-06-19T01:53:38,63,3,3.89450,2.58590,5.40000,1.00000,"(7, 34)",5,39.025
2025-06-19T01:54:12,64,3,-0.81862,0.87757,1.85000,0.50000,"(7, 39)",5,34.414
2025-06-19T01:54:46,65,3,-0.73450,1.17138,2.35000,0.50000,"(5, 28)",5,34.239
2025-06-19T01:55:23,66,3,-0.52712,1.39948,5.07500,1.00000,"(7, 34)",5,36.017
2025-06-19T01:56:14,67,3,-0.89612,1.38783,4.95000,1.00000,"(8, 36)",5,51.699
2025-06-19T01:56:53,68,3,-1.05883,0.80586,1.97500,0.50000,"(7, 39)",5,39.070
2025-06-19T01:57:28,69,3,-1.11013,1.49581,-0.62500,0.00000,"(7, 39)",5,34.362
2025-06-19T01:58:01,70,3,-0.76675,0.33548,1.97500,0.50000,"(7, 42)",5,32.964
2025-06-19T01:58:29,71,3,-0.79266,0.40725,2.35000,0.50000,"(7, 37)",4,27.973
2025-06-19T01:59:00,72,3,-0.88125,0.23510,-0.75000,0.00000,"(8, 36)",5,30.866
2025-06-19T01:59:31,73,3,-0.82088,0.20471,-0.37500,0.00000,"(7, 41)",5,31.704
2025-06-19T02:00:00,74,3,-0.76671,0.27895,1.47500,0.50000,"(7, 32)",5,28.908
2025-06-19T02:00:28,75,3,-0.85175,0.35241,-0.75000,0.00000,"(8, 41)",5,27.691
2025-06-19T02:00:56,76,3,-0.78731,0.88416,3.70000,1.00000,"(6, 35)",4,27.583
2025-06-19T02:01:33,77,4,-0.87326,0.95523,4.65000,1.00000,"(6, 33)",7,37.209
2025-06-19T02:02:01,78,4,4.08625,2.24024,5.20000,1.00000,"(9, 44)",5,28.530
2025-06-19T02:02:31,79,3,-0.74639,0.10353,-0.15000,0.00000,"(6, 33)",7,29.968
2025-06-19T02:03:07,80,3,-0.58010,1.32395,2.47500,0.50000,"(9, 42)",5,35.263
2025-06-19T02:03:41,81,2,-0.81600,0.30318,1.60000,0.50000,"(9, 45)",5,34.265
2025-06-19T02:04:14,82,2,-0.85263,0.41773,1.47500,0.50000,"(9, 45)",5,32.970
2025-06-19T02:04:46,83,2,-0.85037,0.40935,1.95000,0.50000,"(5, 26)",7,31.516
2025-06-19T02:05:14,84,2,-0.93025,0.97811,-0.37500,0.00000,"(10, 40)",7,28.533
2025-06-19T02:05:43,85,2,-0.89037,0.30083,-0.75000,0.00000,"(7, 47)",5,29.281
2025-06-19T02:06:12,86,2,-0.79325,0.21634,1.10000,0.50000,"(10, 39)",7,28.840
2025-06-19T02:06:44,87,2,-0.83088,0.33651,1.52500,0.50000,"(10, 39)",7,32.166
2025-06-19T02:07:17,88,2,-0.83487,1.48228,4.95000,1.00000,"(6, 37)",5,32.658
2025-06-19T02:07:56,89,2,-0.94988,1.44325,5.02500,1.00000,"(10, 43)",7,38.993
2025-06-19T02:08:27,90,2,-0.94300,0.48554,1.95000,0.50000,"(8, 43)",7,30.325
2025-06-19T02:09:02,91,2,-1.05662,1.08597,0.97500,0.50000,"(10, 52)",5,35.086
2025-06-19T02:09:35,92,2,-0.99900,0.94611,-0.50000,0.00000,"(10, 44)",7,33.121
2025-06-19T02:10:07,93,2,-0.86100,0.33136,1.10000,0.50000,"(11, 53)",5,31.769
2025-06-19T02:10:37,94,2,-0.96675,0.94981,-0.37500,0.00000,"(10, 43)",7,30.459
2025-06-19T02:11:09,95,2,-0.96825,1.01147,-0.75000,0.00000,"(9, 50)",5,31.844
2025-06-19T02:11:46,96,2,-0.88313,0.86131,2.77500,1.00000,"(13, 51)",7,37.155
2025-06-19T02:12:24,97,2,-0.85588,0.93943,2.22500,0.50000,"(13, 51)",7,37.790
2025-06-19T02:12:59,98,2,-0.87562,0.98144,2.47500,0.50000,"(13, 51)",7,34.464
2025-06-19T02:13:33,99,2,-0.54100,1.16637,5.07500,1.00000,"(12, 49)",7,34.423
