Timestamp,Generation,NumSpecies,AvgFitness,StdFitness,BestFitness,BestApples,BestGenomeSize,BestSpeciesID,GenerationTime
2025-06-18T08:22:18,61,2,0.42650,0.44935,1.01000,0.00000,"(10, 48)",2,2.372
2025-06-18T08:22:20,62,2,0.45260,0.44626,1.01000,0.00000,"(10, 47)",2,2.441
2025-06-18T08:22:21,63,2,2.99107,2.53900,5.47000,1.00000,"(13, 52)",2,0.475
2025-06-18T08:22:23,64,2,0.39275,0.42033,1.01000,0.00000,"(8, 33)",3,2.236
2025-06-18T08:22:25,65,2,0.69442,0.76179,3.12500,0.50000,"(8, 36)",3,1.495
2025-06-18T08:22:26,66,2,1.01755,1.24725,2.80500,0.50000,"(8, 38)",3,1.104
2025-06-18T08:22:28,67,2,0.40518,0.45538,1.01000,0.00000,"(12, 47)",3,1.741
2025-06-18T08:22:30,68,2,0.64545,0.46214,1.01000,0.00000,"(12, 47)",3,2.211
2025-06-18T08:22:32,69,2,0.54770,0.47662,1.01000,0.00000,"(10, 48)",2,1.988
2025-06-18T08:22:35,70,2,0.65455,0.56991,2.77000,0.50000,"(8, 39)",3,2.097
2025-06-18T08:22:37,71,2,0.43190,0.46164,1.01000,0.00000,"(10, 48)",2,2.307
2025-06-18T08:22:41,72,2,0.57785,0.47084,1.01000,0.00000,"(8, 38)",3,3.481
2025-06-18T08:22:45,73,2,0.56015,0.47793,1.01000,0.00000,"(8, 38)",3,3.992
2025-06-18T08:22:49,74,2,0.92605,1.09647,5.31000,1.00000,"(13, 55)",3,3.548
2025-06-18T08:22:51,75,2,0.46110,0.45802,1.01000,0.00000,"(8, 39)",3,2.685
2025-06-18T08:22:53,76,2,1.32095,1.29650,2.76000,0.50000,"(12, 49)",2,1.804
2025-06-18T08:22:56,77,2,0.58060,0.45764,1.01000,0.00000,"(8, 39)",3,2.652
2025-06-18T08:22:56,78,2,3.39260,2.49867,5.47000,1.00000,"(8, 40)",3,0.325
2025-06-18T08:22:59,79,2,0.41090,0.45467,1.01000,0.00000,"(9, 47)",2,2.028
2025-06-18T08:23:01,80,2,1.56170,1.26575,2.71000,0.00000,"(10, 49)",2,2.586
2025-06-18T08:23:04,81,2,0.49790,0.47310,1.01000,0.00000,"(10, 49)",2,2.346
2025-06-18T08:23:06,82,2,1.80247,2.08514,5.50000,1.00000,"(9, 46)",2,1.924
2025-06-18T08:23:08,83,2,0.39742,0.44367,1.01000,0.00000,"(9, 47)",2,1.983
2025-06-18T08:23:10,84,2,0.50965,0.44861,1.01000,0.00000,"(10, 44)",3,2.264
2025-06-18T08:23:13,85,2,0.45213,0.44136,1.01000,0.00000,"(8, 43)",3,2.107
2025-06-18T08:23:16,86,2,0.50845,0.46190,1.01000,0.00000,"(8, 45)",3,3.311
2025-06-18T08:23:19,87,2,0.61350,0.48950,2.82000,0.50000,"(9, 52)",2,2.370
2025-06-18T08:23:21,88,2,1.31662,1.30131,2.77000,0.50000,"(9, 52)",2,1.743
2025-06-18T08:23:23,89,2,0.53398,0.48571,2.31000,0.00000,"(8, 48)",3,2.754
2025-06-18T08:23:26,90,2,0.56773,0.47578,1.01000,0.00000,"(8, 48)",3,2.670
2025-06-18T08:23:29,91,2,0.51965,0.47617,1.01000,0.00000,"(8, 45)",3,2.488
2025-06-18T08:23:31,92,2,0.51670,0.47424,1.01000,0.00000,"(8, 45)",3,2.441
2025-06-18T08:23:34,93,2,0.59310,0.47071,1.01000,0.00000,"(10, 51)",2,2.603
2025-06-18T08:23:36,94,2,0.70310,0.78308,5.31000,1.00000,"(8, 51)",3,2.187
2025-06-18T08:23:39,95,2,0.45960,0.44150,1.01000,0.00000,"(10, 51)",2,2.229
2025-06-18T08:23:41,96,3,1.66672,1.27342,2.71000,0.00000,"(10, 52)",2,2.718
2025-06-18T08:23:44,97,3,0.59216,0.47019,1.01000,0.00000,"(12, 54)",4,2.768
2025-06-18T08:23:47,98,3,0.58403,0.46949,1.01000,0.00000,"(12, 54)",4,2.669
2025-06-18T08:23:50,99,3,1.90826,1.18745,2.93000,0.50000,"(11, 61)",2,2.195
