Timestamp,Generation,NumSpecies,AvgFitness,StdFitness,BestFitness,BestApples,BestGenomeSize,BestSpeciesID,GenerationTime
2025-06-19T04:40:02,0,1,-4.85000,0.00000,-4.85000,0.00000,"(3, 0)",1,41.071
2025-06-19T04:40:35,1,1,-4.96080,0.00997,-4.95000,0.00000,"(3, 0)",1,33.635
2025-06-19T04:41:22,2,1,-4.93803,0.21865,-1.89000,0.50000,"(3, 2)",1,46.501
2025-06-19T04:42:11,3,1,-4.91358,0.27301,-2.18000,0.50000,"(4, 3)",1,48.816
2025-06-19T04:43:16,4,2,-4.60980,1.04446,0.64000,1.00000,"(3, 4)",2,65.333
2025-06-19T04:44:30,5,2,-4.56445,0.87065,-2.00000,0.50000,"(4, 5)",1,73.452
2025-06-19T04:45:38,6,2,-4.41013,1.08178,0.55500,1.00000,"(3, 5)",2,67.978
2025-06-19T04:46:53,7,2,-4.34173,1.20439,0.66500,1.00000,"(3, 5)",2,75.048
2025-06-19T04:48:17,8,2,-4.57778,0.95784,0.34000,1.00000,"(4, 6)",2,83.967
2025-06-19T04:49:31,9,2,-3.40405,1.87145,0.71500,1.00000,"(3, 7)",2,74.409
2025-06-19T04:50:46,10,2,-4.64765,0.78195,-1.93000,0.50000,"(3, 6)",1,75.213
2025-06-19T04:52:07,11,2,-4.39548,1.34071,3.26000,1.50000,"(3, 9)",2,80.400
2025-06-19T04:53:27,12,2,-3.77460,1.59162,0.58500,1.00000,"(3, 9)",1,79.975
2025-06-19T04:54:48,13,2,-4.20458,1.29500,0.67000,1.00000,"(4, 7)",1,80.802
2025-06-19T04:56:00,14,2,-4.75823,0.61293,-2.10500,0.50000,"(4, 11)",2,71.778
2025-06-19T04:57:16,15,2,-4.69010,0.81420,0.44500,1.00000,"(3, 8)",2,76.408
2025-06-19T04:58:36,16,2,-3.83010,1.68636,3.28500,1.50000,"(4, 12)",2,80.299
2025-06-19T04:59:59,17,2,-4.20493,1.37937,0.74500,1.00000,"(4, 13)",2,82.952
2025-06-19T05:01:13,18,2,-3.52540,1.96873,3.00000,1.50000,"(5, 14)",1,73.865
2025-06-19T05:02:32,19,2,-4.80017,0.49363,-2.15500,0.50000,"(5, 14)",2,78.814
2025-06-19T05:03:53,20,2,-4.53755,1.02194,0.63500,1.00000,"(6, 15)",1,80.653
2025-06-19T05:05:20,21,2,-3.64058,1.76912,5.78500,2.00000,"(3, 13)",2,87.524
2025-06-19T05:06:44,22,2,-4.70518,0.73488,0.45000,1.00000,"(5, 16)",1,83.217
2025-06-19T05:08:10,23,3,-4.66670,0.81003,0.43500,1.00000,"(5, 18)",1,86.348
