Timestamp,Generation,NumSpecies,AvgFitness,StdFitness,BestFitness,BestApples,BestGenomeSize,BestSpeciesID,GenerationTime
2025-06-19T11:42:34,24,5,-6.40789,0.98491,-1.87500,1.00000,"(6, 17)",1,66.413
2025-06-19T11:43:27,25,5,-5.64658,1.12323,-2.57500,0.50000,"(5, 20)",2,53.439
2025-06-19T11:44:27,26,4,-6.03201,1.19276,-2.53000,0.50000,"(4, 18)",4,59.301
2025-06-19T11:45:26,27,4,-5.34245,1.38784,-0.06000,1.00000,"(5, 21)",4,59.223
2025-06-19T11:46:35,28,4,-6.52623,1.16510,-2.63500,0.50000,"(5, 21)",2,69.046
2025-06-19T11:47:37,29,3,-6.25983,1.06790,-0.46000,1.00000,"(6, 23)",2,62.107
2025-06-19T11:48:30,30,3,-5.99040,1.06304,-0.76500,1.00000,"(4, 17)",4,52.379
2025-06-19T11:49:33,31,3,-6.32118,1.01245,-2.88500,0.50000,"(6, 25)",2,63.269
2025-06-19T11:50:34,32,3,-6.11860,1.01187,-1.03500,1.00000,"(4, 20)",5,60.931
2025-06-19T11:51:35,33,3,-6.01083,1.15110,-0.64000,1.00000,"(5, 26)",2,60.612
2025-06-19T11:52:31,34,3,-5.74580,1.31552,4.71500,2.00000,"(6, 26)",2,56.045
2025-06-19T11:53:40,35,3,-5.09592,1.66292,-0.05500,1.00000,"(6, 29)",2,68.840
2025-06-19T11:54:50,36,3,-6.22568,1.23423,-2.46500,0.50000,"(5, 23)",4,70.528
2025-06-19T11:56:09,37,2,-6.60542,1.32899,-1.30000,1.00000,"(4, 25)",5,78.839
2025-06-19T11:57:25,38,2,-5.72103,1.72331,1.63500,1.50000,"(4, 25)",5,75.854
2025-06-19T11:58:40,39,2,-5.92090,1.23873,-0.83000,1.00000,"(4, 26)",5,75.223
2025-06-19T12:00:01,40,3,-6.40573,1.46357,-0.42000,1.00000,"(5, 28)",5,81.255
2025-06-19T12:01:18,41,2,-3.60865,1.73532,2.71000,1.50000,"(3, 24)",4,76.926
2025-06-19T12:02:37,42,2,-6.13902,1.40151,2.48500,1.50000,"(3, 24)",6,78.274
2025-06-19T12:03:53,43,2,-6.34555,1.30719,-0.46000,1.00000,"(4, 28)",6,76.254
2025-06-19T12:05:09,44,2,-6.10110,1.52965,-0.35500,1.00000,"(4, 24)",4,76.096
2025-06-19T12:06:26,45,2,-5.16875,1.62578,0.13500,1.00000,"(3, 27)",6,77.013
2025-06-19T12:07:50,46,2,-6.71980,1.55233,-2.52500,0.50000,"(3, 28)",6,83.869
2025-06-19T12:09:01,47,3,-6.03110,1.06537,-2.79000,0.50000,"(3, 28)",6,70.967
2025-06-19T12:10:17,48,3,-5.52007,1.76224,-0.18500,1.00000,"(3, 29)",6,75.348
2025-06-19T12:11:36,49,3,-5.89200,1.48391,-0.57500,1.00000,"(5, 28)",4,79.490
2025-06-19T12:12:54,50,5,-5.22327,2.03507,4.76500,2.00000,"(3, 31)",6,77.805
2025-06-19T12:14:20,51,5,-6.03744,1.54075,-0.50000,1.00000,"(5, 31)",8,85.685
2025-06-19T12:15:37,52,5,-6.31777,1.33836,0.08500,1.00000,"(3, 26)",6,76.641
2025-06-19T12:16:56,53,5,-5.97654,1.29493,-0.46000,1.00000,"(3, 28)",9,78.937
2025-06-19T12:18:16,54,5,-6.19905,1.30847,-0.25000,1.00000,"(5, 33)",7,79.914
2025-06-19T12:19:32,55,5,-6.01968,1.38631,0.96000,1.50000,"(6, 38)",4,75.644
2025-06-19T12:20:51,56,5,-6.34058,1.38585,-0.55500,1.00000,"(3, 28)",6,79.234
2025-06-19T12:22:18,57,5,-7.04599,1.18415,-3.17500,0.50000,"(4, 29)",7,86.931
2025-06-19T12:23:35,58,4,-6.23883,1.36892,-1.31000,1.00000,"(5, 33)",7,76.551
2025-06-19T12:24:50,59,3,-6.65724,1.36105,-0.73500,1.00000,"(3, 30)",9,74.856
2025-06-19T12:25:57,60,3,-5.08261,1.97856,2.47500,1.50000,"(4, 37)",9,67.488
2025-06-19T12:27:05,61,3,-5.77209,1.67266,2.27500,1.50000,"(5, 33)",7,67.389
2025-06-19T12:28:18,62,3,-6.29206,1.33901,-1.11000,1.00000,"(4, 38)",9,73.437
2025-06-19T12:29:30,63,3,-4.96683,1.66452,-0.04500,1.00000,"(4, 38)",9,71.905
2025-06-19T12:30:45,64,4,-6.20274,1.36304,-0.92000,1.00000,"(4, 33)",8,74.636
2025-06-19T12:31:58,65,4,-5.01968,1.68416,-0.14500,1.00000,"(5, 38)",8,73.071
2025-06-19T12:33:10,66,3,-5.74600,1.38550,-0.76500,1.00000,"(3, 36)",9,71.531
2025-06-19T12:34:19,67,3,-6.22799,1.25162,-2.72500,0.50000,"(7, 41)",7,69.457
2025-06-19T12:35:31,68,3,-6.66035,1.10193,-2.77000,0.50000,"(3, 39)",9,71.506
2025-06-19T12:36:37,69,3,-6.61759,1.26714,-1.00500,1.00000,"(3, 38)",9,66.286
2025-06-19T12:37:35,70,3,-5.80020,1.16479,0.18500,1.50000,"(7, 43)",7,57.677
2025-06-19T12:38:39,71,3,-5.95824,1.22523,-0.15500,1.00000,"(6, 40)",7,64.224
2025-06-19T12:39:39,72,3,-6.47369,1.12002,-3.03500,0.50000,"(7, 45)",7,59.502
2025-06-19T12:40:37,73,3,-6.02173,1.01243,-2.57000,0.50000,"(5, 47)",9,58.187
2025-06-19T12:41:41,74,3,-6.52545,0.97849,-3.52500,0.50000,"(5, 44)",9,64.285
2025-06-19T12:42:38,75,3,-5.60477,1.40525,-0.12500,1.00000,"(7, 45)",7,56.903
2025-06-19T12:43:48,76,3,-5.19872,1.61030,2.24000,1.50000,"(5, 44)",9,69.478
2025-06-19T12:44:57,77,3,-6.03135,1.32677,3.38000,2.00000,"(6, 47)",9,68.534
2025-06-19T12:46:04,78,3,-4.84017,2.01025,1.80000,1.50000,"(5, 45)",9,67.493
2025-06-19T12:47:01,79,2,-6.09628,1.00432,-0.24000,1.00000,"(7, 46)",7,56.554
2025-06-19T12:48:02,80,2,-5.10315,1.47369,1.72500,1.50000,"(7, 51)",10,60.992
2025-06-19T12:49:02,81,2,-5.74330,1.28487,1.98500,1.50000,"(6, 47)",10,59.884
2025-06-19T12:50:08,82,2,-5.92055,1.18920,-0.42000,1.00000,"(6, 52)",10,65.708
2025-06-19T12:51:05,83,2,-5.84915,1.09560,-0.48500,1.00000,"(7, 44)",7,57.248
2025-06-19T12:52:06,84,2,-6.11073,1.01754,-0.86000,1.00000,"(7, 46)",7,60.201
2025-06-19T12:52:59,85,2,-5.90815,0.92907,-2.45000,0.50000,"(7, 51)",10,53.609
2025-06-19T12:53:57,86,2,-6.20988,1.00760,-3.14000,0.50000,"(5, 48)",10,57.810
2025-06-19T12:55:01,87,2,-6.11885,1.07485,-0.14500,1.00000,"(7, 50)",10,63.763
2025-06-19T12:55:59,88,2,-5.29765,1.32260,0.05500,1.00000,"(7, 50)",10,58.358
2025-06-19T12:56:59,89,2,-6.08377,1.11697,-2.18000,1.00000,"(5, 38)",10,59.263
2025-06-19T12:57:54,90,2,-6.43653,0.83925,-3.77000,0.50000,"(7, 47)",7,54.888
2025-06-19T12:58:46,91,3,-6.24255,1.06737,-3.16500,0.50000,"(9, 55)",7,52.368
2025-06-19T12:59:42,92,3,-5.94875,1.01051,-0.18000,1.00000,"(7, 58)",10,55.246
2025-06-19T13:00:36,93,3,-5.94690,0.94574,-2.73500,0.50000,"(8, 57)",10,54.771
2025-06-19T13:01:13,94,2,-5.90728,0.40632,-3.34000,0.50000,"(6, 41)",7,36.761
2025-06-19T13:01:46,95,2,-5.86358,0.40572,-3.30500,0.50000,"(11, 58)",7,32.552
2025-06-19T13:02:19,96,2,-5.78948,0.51573,-2.83500,0.50000,"(7, 49)",7,32.634
2025-06-19T13:02:50,97,2,-5.69245,0.53611,-2.69500,0.50000,"(7, 55)",11,31.444
2025-06-19T13:03:23,98,2,-5.88735,0.28733,-5.34500,0.00000,"(6, 51)",11,32.727
2025-06-19T13:03:55,99,2,-5.58613,0.89910,-2.58000,0.50000,"(7, 54)",11,31.951
