Timestamp,Generation,NumSpecies,AvgFitness,StdFitness,BestFitness,BestApples,BestGenomeSize,BestSpeciesID,GenerationTime
2025-06-19T06:57:21,0,1,-6.08125,0.10662,-5.47500,0.00000,"(3, 0)",1,42.272
2025-06-19T06:57:55,1,1,-5.93405,0.26837,-5.34500,0.00000,"(3, 1)",1,33.934
2025-06-19T06:58:35,2,1,-5.79723,0.27519,-5.26500,0.50000,"(3, 2)",1,40.287
2025-06-19T06:59:17,3,1,-6.01375,0.53710,-5.07500,0.00000,"(3, 3)",1,41.880
2025-06-19T07:00:03,4,3,-5.85970,0.58559,-4.62000,0.50000,"(3, 3)",1,45.514
2025-06-19T07:00:44,5,3,-6.02928,0.57255,-5.34500,0.00000,"(4, 3)",3,41.330
2025-06-19T07:01:30,6,3,-5.87028,0.39316,-4.81000,0.50000,"(3, 5)",3,45.736
2025-06-19T07:02:12,7,3,-5.97458,0.52760,-5.07000,0.50000,"(3, 6)",1,41.814
2025-06-19T07:02:55,8,4,-6.00830,0.52202,-5.34500,0.00000,"(3, 4)",3,43.423
2025-06-19T07:03:30,9,4,-5.33828,0.39187,-4.75500,1.00000,"(4, 9)",3,35.321
2025-06-19T07:04:14,10,4,-5.83430,0.47294,-5.16500,0.00000,"(5, 12)",3,43.871
2025-06-19T07:05:04,11,4,-6.06263,0.61087,-5.17500,0.00000,"(5, 14)",1,49.379
2025-06-19T07:05:44,12,5,-5.69973,0.45023,-4.75000,1.00000,"(4, 8)",2,39.955
2025-06-19T07:06:35,13,5,-5.55000,0.43665,-4.52000,2.00000,"(4, 8)",3,51.039
2025-06-19T07:07:21,14,5,-6.04174,0.53285,-4.95500,0.00000,"(5, 14)",1,45.769
2025-06-19T07:08:01,15,5,-6.12037,0.59652,-5.36500,0.00000,"(3, 12)",1,40.364
2025-06-19T07:08:45,16,5,-5.83356,0.64610,-4.94500,0.50000,"(5, 15)",1,44.022
2025-06-19T07:09:27,17,5,-5.86214,0.42503,-5.07000,0.00000,"(4, 13)",1,42.246
2025-06-19T07:10:16,18,6,-5.74468,0.58960,-4.63500,1.00000,"(3, 13)",2,48.765
2025-06-19T07:11:05,19,7,-6.12948,0.59547,-5.18500,0.00000,"(3, 14)",1,49.148
2025-06-19T07:11:52,20,7,-6.09111,0.61320,-5.32000,0.50000,"(3, 14)",5,46.291
2025-06-19T07:12:31,21,7,-5.79291,0.45411,-4.84000,0.50000,"(3, 16)",5,39.117
2025-06-19T07:13:19,22,7,-5.96750,0.50548,-4.94500,0.00000,"(3, 17)",5,47.913
2025-06-19T07:14:01,23,7,-6.22192,0.72452,-5.72000,0.00000,"(3, 11)",1,42.476
2025-06-19T07:14:40,24,7,-5.99015,0.45017,-5.09000,0.00000,"(3, 12)",2,38.369
2025-06-19T07:15:17,25,6,-5.85873,0.29143,-5.18000,0.00000,"(3, 16)",2,36.744
2025-06-19T07:15:51,26,4,-5.85663,0.34314,-5.23000,0.50000,"(4, 13)",5,34.811
2025-06-19T07:16:40,27,4,-5.70003,0.30259,-4.84500,0.00000,"(5, 24)",5,48.227
2025-06-19T07:17:31,28,4,-6.09458,0.60457,-5.06500,0.00000,"(3, 18)",2,51.828
2025-06-19T07:18:19,29,3,-5.95535,0.41532,-4.95000,0.00000,"(3, 20)",2,47.006
2025-06-19T07:19:07,30,4,-6.07948,0.66521,-4.73000,0.00000,"(4, 21)",2,48.094
2025-06-19T07:19:55,31,4,-6.11550,0.67227,-4.96000,0.00000,"(4, 22)",2,47.835
2025-06-19T07:20:43,32,4,-6.09973,0.62802,-5.04000,0.00000,"(3, 19)",2,48.602
2025-06-19T07:21:24,33,4,-5.94621,0.55889,-5.03500,0.00000,"(5, 18)",6,40.989
2025-06-19T07:22:04,34,3,-5.85710,0.29318,-5.08000,0.50000,"(5, 23)",8,39.513
2025-06-19T07:22:49,35,4,-5.74296,0.33207,-4.80000,1.00000,"(5, 23)",8,45.094
2025-06-19T07:23:31,36,4,-6.08640,0.57381,-5.09000,0.00000,"(4, 18)",6,42.067
2025-06-19T07:24:11,37,5,-5.97188,0.60137,-5.29000,0.00000,"(5, 24)",8,39.847
2025-06-19T07:24:49,38,5,-5.65258,0.46729,-4.86500,0.50000,"(5, 25)",7,38.270
2025-06-19T07:25:37,39,5,-5.82613,0.40342,-4.88500,0.00000,"(3, 16)",8,48.086
